category,rating,timestamp,price,platform,location
Electronics,2.5,2023-09-01,415.84,Smart TV,Europe
Electronics,4.1,2024-10-16,307.85,Smart TV,Africa
Music,4.9,2024-06-17,181.29,Tablet,South America
Movies,3.7,2024-01-06,339.44,Tablet,Australia
Beauty,3.6,2023-12-15,26.85,Tablet,Africa
Electronics,2.8,2024-09-26,454.61,Web,Europe
Movies,3.4,2024-01-04,373.15,Mobile App,North America
Home,1.3,2024-10-30,485.77,Web,Australia
Electronics,1.5,2023-02-06,323.78,Tablet,Asia
Games,1.5,2024-11-03,46.54,Smart TV,Australia
Beauty,3.6,2023-04-14,133.76,Web,North America
Electronics,1.7,2023-09-14,119.63,Tablet,North America
Clothing,3.0,2022-12-31,393.32,Smart TV,Asia
Books,1.8,2024-08-24,451.32,Tablet,Asia
Clothing,3.0,2024-10-24,246.66,Smart TV,Asia
Clothing,1.6,2023-05-10,161.2,Mobile App,Asia
Games,3.1,2024-02-28,204.92,Mobile App,North America
Movies,1.5,2023-05-30,262.78,Mobile App,Europe
Music,2.3,2023-10-28,196.4,Web,Europe
Beauty,3.2,2023-07-07,354.91,Mobile App,Australia
Books,3.8,2023-06-05,240.39,Web,Europe
Movies,4.8,2023-07-22,360.66,Tablet,Asia
Movies,4.4,2024-03-18,21.18,Mobile App,Asia
Clothing,3.0,2023-07-01,384.34,Smart TV,Europe
Music,2.4,2023-06-26,247.05,Tablet,Australia
Games,4.4,2022-12-28,356.66,Web,North America
Clothing,4.0,2023-08-13,444.25,Web,South America
Electronics,2.6,2024-08-28,247.26,Mobile App,Europe
Music,3.2,2023-09-16,475.0,Web,North America
Movies,1.4,2024-12-17,169.16,Tablet,South America
Home,3.1,2024-05-21,282.65,Mobile App,Europe
Movies,1.3,2023-03-23,36.49,Smart TV,Asia
Clothing,4.7,2023-07-26,440.31,Tablet,South America
Clothing,4.7,2023-08-09,323.21,Web,Asia
Clothing,2.0,2023-03-24,338.84,Mobile App,Australia
Books,1.7,2024-09-18,111.12,Web,Australia
Books,1.8,2023-08-23,350.86,Web,Asia
Clothing,3.5,2024-08-26,438.22,Web,North America
Books,4.6,2023-11-13,205.23,Web,Asia
Movies,2.4,2023-05-29,113.92,Smart TV,Asia
Electronics,4.0,2024-03-22,150.5,Web,Africa
Clothing,2.5,2023-05-23,294.33,Web,Australia
Movies,2.3,2023-04-10,119.07,Smart TV,North America
Movies,4.4,2023-08-23,473.39,Web,Africa
Clothing,4.1,2023-07-13,250.66,Tablet,North America
Beauty,1.1,2023-01-14,341.19,Mobile App,South America
Sports,2.5,2023-04-10,260.7,Smart TV,North America
Books,3.2,2023-07-01,39.45,Mobile App,Europe
Clothing,4.2,2024-06-13,341.16,Mobile App,Africa
Sports,4.7,2022-12-24,421.73,Smart TV,South America
Sports,2.7,2023-11-22,5.23,Tablet,Australia
Electronics,3.0,2024-11-05,290.29,Smart TV,Europe
Games,4.7,2022-12-30,499.98,Smart TV,South America
Movies,1.5,2023-11-21,210.05,Web,South America
Games,1.2,2024-03-25,254.26,Mobile App,Africa
Home,4.9,2024-01-11,132.45,Tablet,Europe
Books,3.3,2023-11-14,56.93,Mobile App,Europe
Electronics,4.6,2024-03-29,75.32,Web,North America
Sports,1.8,2024-10-16,71.59,Web,Europe
Home,3.9,2024-03-21,394.37,Tablet,South America
Clothing,4.1,2024-04-07,11.03,Mobile App,Europe
Home,3.2,2023-11-10,95.36,Smart TV,Australia
Sports,1.9,2023-04-13,113.03,Tablet,Europe
Electronics,1.2,2024-10-27,131.87,Smart TV,South America
Sports,4.5,2024-08-13,268.36,Web,North America
Books,2.1,2024-06-07,261.71,Web,Africa
Movies,2.3,2024-10-05,224.3,Web,North America
Movies,2.9,2024-10-18,52.5,Smart TV,Australia
Books,3.8,2024-09-01,380.25,Mobile App,Asia
Games,4.9,2023-11-25,62.7,Web,North America
Clothing,2.0,2023-09-21,172.94,Tablet,Australia
Music,2.4,2024-02-25,252.38,Web,Africa
Music,2.1,2024-06-04,343.61,Mobile App,Africa
Movies,1.4,2023-05-05,276.13,Web,Europe
Beauty,1.6,2024-01-17,164.56,Tablet,Australia
Electronics,1.9,2024-10-25,143.2,Tablet,Africa
Beauty,1.6,2024-03-16,387.55,Mobile App,South America
Books,2.9,2024-01-28,230.54,Smart TV,Africa
Clothing,4.5,2023-07-04,205.92,Tablet,South America
Books,2.4,2023-10-09,353.83,Smart TV,Asia
Electronics,4.9,2023-11-26,476.76,Web,Australia
Clothing,4.5,2023-01-29,221.9,Web,Europe
Music,1.8,2023-02-09,72.64,Mobile App,Asia
Beauty,3.0,2024-02-05,166.6,Web,Africa
Beauty,3.2,2024-03-12,173.89,Mobile App,North America
Sports,2.6,2024-02-08,70.36,Smart TV,Europe
Music,1.2,2023-02-04,383.54,Tablet,Africa
Sports,2.4,2024-10-05,165.29,Web,South America
Home,2.0,2024-11-07,225.64,Mobile App,South America
Home,4.2,2023-04-24,380.56,Mobile App,Australia
Books,3.9,2024-04-05,390.08,Mobile App,Africa
Clothing,3.2,2024-12-16,445.74,Tablet,Australia
Books,2.7,2024-11-15,498.51,Smart TV,Australia
Beauty,3.8,2023-12-28,480.37,Web,Asia
Sports,3.6,2023-05-06,19.86,Smart TV,Asia
Electronics,1.5,2023-09-29,210.92,Tablet,North America
Sports,1.2,2023-12-24,245.49,Web,Asia
Electronics,1.7,2023-11-13,379.52,Tablet,North America
Music,3.1,2023-01-09,217.08,Smart TV,North America
Music,3.5,2024-05-05,280.69,Smart TV,Asia
Beauty,3.2,2023-06-19,326.14,Tablet,Asia
Games,3.2,2023-08-02,176.09,Tablet,Asia
Movies,2.2,2023-03-19,172.12,Mobile App,South America
Clothing,1.5,2023-07-27,60.45,Mobile App,Africa
Electronics,1.2,2024-10-13,247.63,Tablet,Africa
Music,3.1,2023-09-23,29.21,Web,North America
Beauty,3.9,2023-04-19,407.49,Tablet,Australia
Games,4.2,2024-03-10,87.76,Web,North America
Music,2.1,2023-06-19,189.29,Mobile App,Europe
Electronics,2.7,2023-09-18,422.33,Tablet,South America
Books,3.3,2024-01-28,253.73,Smart TV,Asia
Beauty,3.6,2023-07-10,417.12,Web,Africa
Sports,3.5,2023-10-12,288.15,Mobile App,Australia
Home,1.4,2024-10-28,496.69,Mobile App,Africa
Books,4.0,2024-08-25,71.08,Web,Africa
Games,3.1,2023-08-20,43.13,Tablet,Europe
Electronics,3.3,2024-02-22,178.35,Web,Asia
Beauty,3.4,2023-09-27,223.02,Web,Africa
Movies,2.7,2024-05-09,389.16,Web,Australia
Beauty,2.3,2024-01-11,37.36,Smart TV,North America
Home,2.4,2024-07-29,451.71,Mobile App,Australia
Movies,2.9,2023-03-21,64.51,Smart TV,South America
Home,1.4,2023-08-02,445.85,Tablet,South America
Beauty,4.2,2024-10-25,373.26,Tablet,South America
Games,4.6,2023-10-05,231.68,Mobile App,North America
Clothing,2.4,2023-12-09,318.19,Mobile App,Europe
Beauty,3.0,2023-01-19,248.65,Tablet,Europe
Electronics,4.0,2023-03-19,196.69,Tablet,Australia
Beauty,1.7,2023-01-30,22.0,Smart TV,South America
Home,2.3,2024-03-25,119.41,Web,Australia
Sports,4.7,2023-12-12,336.89,Smart TV,Europe
Clothing,2.5,2023-03-09,54.4,Web,North America
Beauty,3.1,2024-06-26,429.33,Web,Asia
Movies,4.5,2023-10-15,138.92,Web,Europe
Games,4.2,2023-03-13,448.45,Mobile App,Australia
Sports,3.0,2023-05-05,477.61,Mobile App,Asia
Home,4.4,2024-05-07,125.76,Tablet,Asia
Beauty,1.8,2023-10-10,430.72,Tablet,North America
Sports,3.1,2024-11-20,49.58,Mobile App,Africa
Games,4.0,2024-01-25,74.98,Web,Europe
Music,3.2,2023-08-21,146.42,Web,Africa
Electronics,3.8,2023-07-09,420.03,Tablet,Europe
Clothing,4.8,2023-04-16,299.77,Mobile App,Europe
Movies,4.6,2024-10-03,265.83,Mobile App,Australia
Movies,1.5,2023-10-09,142.9,Smart TV,Asia
Games,2.0,2023-09-29,416.85,Smart TV,South America
Movies,1.2,2023-11-25,84.46,Mobile App,Europe
Books,4.5,2024-11-26,473.87,Tablet,Asia
Games,4.6,2023-08-09,179.88,Web,South America
Beauty,4.0,2023-06-12,331.38,Mobile App,Europe
Sports,1.7,2023-05-12,119.97,Tablet,South America
Movies,4.0,2024-01-28,132.86,Smart TV,Africa
Movies,4.2,2024-02-19,116.7,Web,Asia
Clothing,1.2,2024-09-29,441.53,Web,North America
Games,1.3,2024-02-04,269.85,Web,Australia
Movies,1.1,2023-01-30,59.32,Mobile App,Australia
Beauty,4.0,2024-01-02,324.34,Smart TV,South America
Beauty,2.2,2023-05-17,208.86,Mobile App,Europe
Music,1.1,2022-12-29,24.5,Smart TV,Asia
Electronics,3.3,2023-12-05,222.93,Smart TV,Asia
Sports,4.9,2023-05-31,71.01,Web,Australia
Electronics,3.2,2024-02-10,450.14,Web,Europe
Movies,3.9,2024-03-08,162.63,Web,Asia
Home,2.6,2024-12-10,421.5,Tablet,Europe
Sports,4.4,2024-03-05,302.56,Tablet,Africa
Music,4.9,2023-03-09,48.29,Mobile App,Africa
Books,1.3,2023-03-10,289.55,Smart TV,Australia
Sports,4.9,2023-06-17,6.01,Smart TV,Africa
Home,1.5,2023-10-05,203.46,Mobile App,North America
Music,1.1,2024-11-14,227.86,Tablet,Africa
Books,1.6,2024-07-30,350.76,Smart TV,Asia
Clothing,2.3,2024-03-04,171.92,Smart TV,Asia
Music,4.2,2023-11-26,18.96,Web,Australia
Electronics,2.0,2023-11-26,60.92,Tablet,North America
Beauty,1.8,2023-05-20,299.75,Smart TV,Asia
Books,1.3,2023-04-22,81.77,Mobile App,Africa
Games,1.9,2023-01-19,336.15,Mobile App,Africa
Beauty,2.5,2024-09-16,430.81,Smart TV,North America
Clothing,2.4,2023-05-15,253.66,Mobile App,South America
Books,2.6,2023-08-17,236.14,Mobile App,Asia
Beauty,2.9,2022-12-24,382.38,Web,Africa
Sports,2.2,2024-05-02,173.49,Web,South America
Sports,1.0,2024-10-29,232.28,Web,Africa
Electronics,3.0,2023-04-25,74.67,Tablet,North America
Music,1.2,2023-03-26,190.08,Smart TV,North America
Games,2.8,2023-03-04,85.46,Tablet,Australia
Music,4.8,2024-07-30,172.11,Web,North America
Clothing,1.3,2023-10-18,83.87,Mobile App,Europe
Electronics,4.3,2023-08-01,367.54,Web,Asia
Electronics,4.5,2022-12-29,135.75,Tablet,Africa
Movies,2.2,2023-07-10,219.11,Web,Asia
Clothing,4.6,2023-10-20,399.82,Web,Africa
Movies,2.7,2023-05-04,421.08,Mobile App,Asia
Beauty,2.9,2024-11-23,124.24,Web,North America
Home,1.7,2024-01-04,418.18,Smart TV,Asia
Books,2.8,2024-10-14,97.69,Tablet,Asia
Clothing,1.7,2024-10-20,333.32,Tablet,Australia
Games,4.5,2023-02-20,308.09,Web,Asia
Electronics,1.4,2023-02-10,60.92,Smart TV,Australia
Beauty,2.3,2024-01-06,291.31,Mobile App,Australia
Movies,1.3,2023-10-21,143.33,Smart TV,South America
Games,2.7,2023-09-17,329.07,Web,North America
Music,4.2,2023-11-11,235.52,Smart TV,South America
Sports,3.1,2023-09-28,385.2,Tablet,Europe
Beauty,3.5,2023-05-25,289.2,Smart TV,North America
Games,4.7,2023-05-19,80.62,Web,Australia
Home,2.1,2023-06-01,43.11,Web,South America
Music,3.1,2024-02-10,110.08,Tablet,Australia
Games,4.6,2024-07-02,53.02,Web,Africa
Movies,2.0,2023-08-09,331.91,Tablet,North America
Music,4.7,2023-02-23,151.93,Tablet,Australia
Electronics,1.6,2024-06-26,62.88,Tablet,South America
Beauty,2.1,2023-08-07,387.32,Mobile App,Europe
Beauty,2.8,2023-06-20,433.54,Web,Africa
Books,3.2,2024-11-08,454.53,Smart TV,Australia
Games,4.5,2024-08-02,78.89,Smart TV,North America
Electronics,4.3,2024-12-18,110.88,Mobile App,Australia
Beauty,1.4,2023-12-16,137.83,Web,Europe
Beauty,4.0,2024-03-13,355.46,Smart TV,Asia
Sports,3.0,2024-09-29,210.13,Web,Europe
Games,2.9,2024-04-17,273.07,Web,South America
Home,3.7,2023-01-07,438.84,Mobile App,South America
Books,1.4,2023-07-28,250.96,Smart TV,North America
Electronics,2.5,2023-04-03,351.07,Smart TV,Australia
Electronics,2.1,2023-10-14,314.73,Tablet,South America
Games,3.2,2023-10-17,132.94,Tablet,Africa
Games,4.4,2024-06-16,92.22,Smart TV,North America
Music,4.0,2024-03-14,219.62,Mobile App,South America
Books,3.1,2023-07-22,318.56,Mobile App,Australia
Home,2.6,2024-09-29,310.09,Mobile App,Africa
Books,1.5,2024-09-03,79.96,Smart TV,South America
Music,2.5,2024-02-26,275.91,Mobile App,North America
Clothing,1.7,2023-09-11,244.11,Tablet,Australia
Home,2.6,2023-05-05,218.42,Mobile App,Africa
Home,2.9,2023-06-22,461.43,Mobile App,Africa
Electronics,1.0,2023-08-22,456.48,Tablet,Africa
Beauty,2.1,2023-11-18,73.64,Tablet,Australia
Clothing,1.8,2023-10-10,166.4,Smart TV,Australia
Beauty,3.5,2024-10-08,448.71,Mobile App,Europe
Books,3.8,2023-03-08,277.01,Web,Europe
Electronics,4.7,2024-03-06,263.65,Tablet,North America
Electronics,4.0,2023-03-09,399.46,Mobile App,North America
Books,4.9,2023-07-27,257.09,Tablet,Europe
Electronics,1.2,2023-04-05,352.48,Tablet,Australia
Beauty,2.9,2024-08-15,34.93,Mobile App,South America
Clothing,1.9,2024-06-13,225.8,Web,Europe
Home,4.8,2024-09-16,136.13,Tablet,Asia
Books,4.6,2023-07-27,269.5,Mobile App,Asia
Clothing,2.4,2024-03-30,362.57,Web,North America
Games,4.6,2024-02-25,150.33,Smart TV,Africa
Beauty,4.1,2024-11-27,210.21,Web,Asia
Clothing,1.4,2024-12-19,376.36,Mobile App,Africa
Music,3.2,2023-01-12,379.1,Mobile App,North America
Clothing,1.2,2023-01-18,100.39,Tablet,Africa
Music,3.9,2023-01-22,272.8,Mobile App,Europe
Electronics,1.4,2023-11-13,348.02,Smart TV,Asia
Electronics,4.3,2024-09-14,13.34,Smart TV,South America
Electronics,2.1,2024-05-24,486.07,Web,South America
Sports,3.5,2024-06-07,465.0,Tablet,Australia
Home,3.6,2023-01-04,225.06,Tablet,South America
Home,1.9,2024-04-05,441.55,Tablet,Asia
Sports,3.8,2023-05-27,434.62,Mobile App,Africa
Books,2.7,2023-07-05,115.29,Web,Europe
Sports,2.6,2023-06-30,100.2,Web,South America
Sports,3.0,2023-09-08,120.0,Web,Europe
Games,3.3,2023-09-05,161.66,Smart TV,Africa
Books,2.5,2023-08-12,271.14,Tablet,Africa
Books,4.5,2024-01-26,246.0,Mobile App,Europe
Electronics,1.3,2024-01-23,285.52,Mobile App,South America
Clothing,2.4,2023-01-23,246.02,Tablet,South America
Books,1.1,2024-11-02,322.28,Mobile App,South America
Electronics,3.0,2024-08-28,149.1,Smart TV,Africa
Movies,4.4,2023-02-25,119.47,Mobile App,North America
Beauty,4.7,2024-01-04,399.16,Smart TV,North America
Sports,3.0,2024-02-16,408.01,Mobile App,North America
Sports,1.2,2023-06-22,13.9,Tablet,Australia
Books,3.8,2023-06-10,308.62,Smart TV,Europe
Games,4.5,2024-08-17,319.84,Smart TV,North America
Movies,3.7,2023-03-18,118.12,Tablet,Europe
Sports,1.1,2023-09-23,259.65,Smart TV,Europe
Sports,1.1,2024-10-19,36.6,Tablet,Asia
Music,2.1,2024-07-21,339.41,Web,Africa
Books,1.4,2024-06-08,265.45,Mobile App,Africa
Sports,1.9,2024-04-02,170.48,Mobile App,North America
Books,1.2,2024-02-18,309.38,Tablet,North America
Books,2.6,2023-11-11,230.49,Web,South America
Games,3.5,2023-02-04,221.24,Smart TV,Africa
Beauty,4.1,2023-02-01,215.03,Mobile App,Europe
Electronics,4.0,2023-08-25,327.44,Tablet,North America
Home,1.5,2023-04-05,489.11,Mobile App,Africa
Home,3.2,2024-07-08,380.94,Tablet,Europe
Music,4.4,2023-03-30,74.35,Smart TV,Australia
Books,1.4,2023-01-12,207.58,Mobile App,South America
Beauty,3.1,2024-02-03,278.99,Smart TV,North America
Movies,3.1,2023-11-12,183.03,Web,Asia
Music,4.0,2024-06-25,419.37,Web,South America
Beauty,4.4,2024-12-01,373.45,Tablet,Asia
Games,4.4,2023-02-11,141.18,Mobile App,South America
Books,3.9,2024-01-19,49.74,Mobile App,Africa
Music,3.1,2023-02-15,493.29,Smart TV,Europe
Beauty,4.4,2023-04-16,367.66,Web,Africa
Sports,3.6,2023-08-31,169.47,Mobile App,Africa
Books,1.5,2023-12-12,322.63,Mobile App,Asia
Home,4.5,2023-08-01,450.42,Web,Africa
Music,4.0,2024-05-20,206.96,Web,Europe
Beauty,2.1,2024-03-31,426.1,Smart TV,North America
Clothing,3.1,2023-01-27,402.78,Smart TV,Asia
Clothing,3.1,2023-02-02,475.47,Mobile App,North America
Home,3.0,2024-11-15,124.89,Tablet,South America
Movies,2.9,2022-12-26,285.34,Tablet,South America
Sports,1.6,2023-05-11,343.03,Web,Africa
Beauty,1.7,2024-04-29,126.22,Mobile App,South America
Games,1.7,2023-11-15,428.78,Tablet,Europe
Electronics,1.9,2024-07-20,431.48,Tablet,South America
Movies,3.8,2023-11-16,267.64,Smart TV,Europe
Beauty,2.6,2024-09-23,346.8,Mobile App,Australia
Books,2.8,2023-02-27,227.51,Smart TV,Europe
Sports,1.1,2024-06-22,442.03,Web,Asia
Clothing,1.5,2023-12-04,268.42,Smart TV,Asia
Home,1.2,2024-04-23,148.77,Tablet,Australia
Music,3.9,2023-02-08,413.73,Web,North America
Sports,2.7,2023-02-11,317.63,Tablet,Asia
Electronics,1.5,2023-03-19,46.3,Mobile App,South America
Games,3.4,2024-10-22,161.24,Mobile App,Europe
Electronics,3.6,2023-12-13,352.22,Tablet,Asia
Games,1.5,2023-04-28,174.66,Smart TV,South America
Movies,2.6,2024-09-05,436.97,Smart TV,South America
Books,1.3,2024-08-24,369.32,Web,Asia
Games,3.8,2023-02-14,76.65,Smart TV,North America
Games,1.6,2024-02-10,446.47,Smart TV,Asia
Games,3.7,2023-01-07,206.77,Smart TV,Europe
Games,2.8,2024-05-12,60.12,Web,North America
Movies,2.2,2024-11-15,405.44,Mobile App,Australia
Beauty,3.3,2023-11-12,423.3,Smart TV,South America
Music,1.9,2024-12-09,306.35,Smart TV,South America
Beauty,1.0,2023-07-12,228.16,Mobile App,Asia
Beauty,2.9,2024-02-06,7.6,Web,North America
Home,3.8,2024-09-23,496.09,Tablet,North America
Home,3.7,2023-01-31,22.72,Web,Africa
Home,2.3,2023-01-01,308.91,Mobile App,Asia
Movies,1.4,2024-11-29,58.87,Tablet,South America
Sports,4.1,2024-10-21,472.49,Smart TV,Asia
Clothing,1.8,2023-01-02,174.7,Smart TV,South America
Games,4.0,2022-12-28,282.21,Smart TV,North America
Sports,1.7,2024-12-08,291.93,Mobile App,Africa
Games,2.7,2024-08-13,221.63,Web,Africa
Books,2.1,2023-02-19,262.26,Mobile App,South America
Sports,4.3,2024-01-27,154.94,Mobile App,Asia
Sports,5.0,2023-09-23,198.69,Tablet,Africa
Books,2.1,2024-05-19,177.99,Tablet,Australia
Clothing,1.1,2023-01-31,39.73,Web,Europe
Movies,3.7,2023-11-12,427.09,Web,Asia
Movies,4.3,2023-09-06,164.69,Mobile App,Asia
Books,4.0,2023-06-19,377.56,Tablet,Asia
Books,1.9,2024-09-06,24.39,Smart TV,Africa
Beauty,4.3,2024-08-15,164.41,Mobile App,Europe
Beauty,3.4,2023-12-22,209.67,Tablet,North America
Books,4.8,2023-03-04,197.77,Smart TV,South America
Games,4.2,2023-11-22,53.89,Tablet,Australia
Clothing,4.1,2024-07-04,340.24,Mobile App,Australia
Clothing,4.7,2023-05-21,378.92,Web,South America
Games,4.5,2024-08-08,277.3,Smart TV,Australia
Clothing,1.1,2023-06-14,499.68,Mobile App,Africa
Books,1.9,2023-07-13,427.92,Mobile App,Australia
Electronics,3.9,2024-02-04,119.19,Web,Australia
Clothing,1.8,2024-09-03,317.91,Web,North America
Games,4.0,2023-02-05,116.94,Mobile App,Australia
Beauty,2.6,2023-10-15,169.68,Smart TV,South America
Beauty,3.3,2024-05-03,174.42,Mobile App,Europe
Music,4.9,2023-05-01,237.62,Web,North America
Music,4.5,2023-01-15,481.67,Web,Australia
Music,2.9,2023-07-04,391.65,Web,North America
Home,3.7,2023-06-24,44.5,Web,Europe
Music,3.2,2022-12-28,391.01,Smart TV,Africa
Music,4.9,2024-12-15,32.07,Smart TV,North America
Books,1.5,2024-01-21,81.86,Tablet,North America
Music,3.6,2023-12-29,412.5,Tablet,Europe
Movies,2.2,2024-06-13,165.4,Smart TV,Australia
Home,2.7,2023-03-21,343.92,Smart TV,Africa
Music,4.4,2024-09-02,165.65,Mobile App,Australia
Beauty,2.6,2023-04-17,107.99,Tablet,Asia
Music,4.3,2024-04-08,69.78,Smart TV,North America
Beauty,2.0,2024-07-26,55.54,Tablet,Africa
Movies,1.0,2023-08-04,276.96,Mobile App,North America
Sports,1.2,2023-09-19,191.62,Smart TV,Australia
Sports,3.7,2023-07-25,492.0,Smart TV,Europe
Beauty,3.7,2024-07-21,196.29,Smart TV,North America
Beauty,2.7,2023-04-29,366.81,Smart TV,Australia
Games,4.7,2023-01-19,234.46,Mobile App,North America
Sports,2.5,2024-04-08,238.31,Mobile App,Europe
Books,2.2,2024-03-20,141.09,Tablet,Asia
Home,2.4,2024-04-17,85.52,Tablet,Europe
Books,1.3,2024-02-20,416.97,Web,South America
Sports,2.0,2024-10-01,249.64,Mobile App,Europe
Books,2.8,2023-07-23,252.13,Smart TV,Europe
Electronics,1.3,2023-01-31,386.72,Tablet,North America
Home,1.6,2023-07-17,375.67,Web,Asia
Sports,4.6,2024-11-17,33.11,Web,Australia
Beauty,1.8,2023-10-14,148.83,Mobile App,North America
Movies,3.0,2024-08-11,130.11,Web,Australia
Books,4.5,2023-11-12,383.57,Mobile App,Asia
Beauty,2.9,2023-09-10,413.15,Smart TV,South America
Home,3.9,2023-09-03,192.08,Web,North America
Movies,3.8,2024-05-31,401.8,Mobile App,Europe
Clothing,2.2,2023-02-06,426.97,Smart TV,South America
Clothing,1.5,2023-07-24,392.44,Smart TV,Europe
Clothing,3.2,2023-10-17,114.36,Mobile App,North America
Books,3.9,2023-12-27,489.12,Smart TV,Africa
Clothing,1.4,2023-01-12,361.46,Mobile App,Africa
Clothing,1.6,2024-02-24,128.74,Web,Australia
Clothing,5.0,2024-01-21,293.33,Web,Africa
Movies,4.5,2024-02-23,438.6,Tablet,Africa
Beauty,1.4,2024-10-24,158.08,Smart TV,Australia
Music,4.4,2023-02-04,416.06,Mobile App,Australia
Beauty,1.5,2024-04-11,171.84,Tablet,Europe
Movies,3.6,2024-12-08,35.12,Smart TV,Europe
Music,4.6,2024-10-06,167.84,Web,South America
Books,3.0,2024-11-07,461.26,Web,Africa
Sports,1.2,2024-07-11,348.06,Mobile App,North America
Beauty,2.4,2023-04-15,356.5,Web,Europe
Books,2.1,2023-10-16,329.11,Web,North America
Games,4.6,2024-10-06,164.64,Mobile App,North America
Music,4.4,2023-01-08,212.43,Smart TV,North America
Electronics,2.1,2024-08-28,198.35,Tablet,North America
Movies,3.6,2023-01-29,44.35,Mobile App,Australia
Games,2.1,2024-11-07,44.86,Tablet,South America
Home,4.0,2024-03-11,143.66,Smart TV,Europe
Home,4.2,2024-01-05,128.19,Smart TV,Africa
Games,2.1,2024-12-09,14.04,Web,Australia
Books,2.3,2023-08-01,441.44,Smart TV,Asia
Music,2.5,2023-11-02,74.82,Smart TV,Africa
Clothing,3.5,2023-02-01,236.5,Smart TV,Africa
Music,2.6,2023-01-09,248.98,Web,Australia
Music,3.2,2023-09-15,264.1,Mobile App,North America
Beauty,1.1,2023-11-12,405.48,Smart TV,Europe
Electronics,1.9,2023-01-11,277.63,Mobile App,North America
Electronics,3.1,2023-07-21,109.16,Smart TV,North America
Sports,2.9,2023-02-01,492.87,Web,Europe
Electronics,3.3,2023-07-29,243.05,Web,Europe
Music,1.5,2023-01-13,270.78,Tablet,Europe
Movies,2.9,2023-01-19,115.31,Mobile App,North America
Music,3.6,2024-07-28,493.45,Smart TV,Australia
Electronics,2.3,2023-02-07,130.47,Mobile App,North America
Movies,2.8,2024-08-27,135.67,Web,Australia
Electronics,4.4,2023-04-24,361.26,Web,Asia
Clothing,1.3,2023-04-21,153.5,Smart TV,Australia
Books,4.9,2023-08-12,305.24,Mobile App,North America
Beauty,4.8,2023-03-18,137.06,Smart TV,Asia
Home,4.8,2024-02-17,239.21,Smart TV,Europe
Beauty,1.1,2023-05-04,204.92,Tablet,Africa
Electronics,3.5,2023-01-08,133.33,Smart TV,Europe
Clothing,4.8,2024-08-03,459.63,Web,Europe
Electronics,2.5,2024-02-14,346.32,Web,South America
Beauty,3.0,2023-10-20,308.15,Tablet,Africa
Clothing,1.7,2024-07-17,197.74,Mobile App,South America
Beauty,1.3,2024-04-26,18.32,Mobile App,Europe
Movies,4.2,2024-10-25,86.58,Tablet,Europe
Sports,4.6,2024-01-10,24.3,Mobile App,South America
Games,1.9,2024-06-27,308.79,Smart TV,South America
Home,3.2,2024-01-01,373.62,Mobile App,Asia
Clothing,1.2,2023-03-05,158.19,Mobile App,Australia
Books,1.9,2024-07-09,157.03,Smart TV,South America
Clothing,4.5,2024-02-10,301.61,Smart TV,South America
Beauty,4.5,2024-04-24,179.32,Web,Africa
Clothing,4.8,2024-08-27,352.35,Web,Australia
Electronics,1.7,2024-11-17,255.15,Web,North America
